AccusedMasterID,CaseMasterID,ResolvedIdentityID
7252,4318,R005011
7253,4318,R005012
7254,4319,R005013
7255,4320,R005014
7256,4320,R003209
7257,4321,R005014
7258,4322,R005015
7259,4322,R005016
7260,4322,R005017
7261,4322,R003186
7262,4323,R005018
7263,4324,R005019
7264,4325,R005020
7265,4325,R005021
7266,4325,R005022
7267,4325,R005023
7268,4325,R005024
7269,4326,R005025
7270,4326,R005026
7271,4327,R005027
7272,4328,R005028
7273,4328,R005029
7274,4328,R005030
7275,4328,R005031
7276,4329,R005032
7277,4330,R005033
7278,4331,R005034
7279,4332,R005035
7280,4333,R005036
7281,4333,R005037
7282,4333,R005038
7283,4333,R005039
7284,4333,R005040
7285,4334,R005036
7286,4335,R005041
7287,4336,R005042
7288,4337,R005042
7289,4337,R005043
7290,4338,R005044
7291,4339,R005045
7292,4340,R005046
7293,4341,R005047
7294,4342,R005048
7295,4342,R005049
7296,4343,R005050
7297,4344,R005051
7298,4344,R005052
7299,4345,R005051
7300,4345,R005053
7301,4346,R005055
7302,4347,R005054
7303,4348,R005055
7304,4349,R005055
7305,4350,R005055
7306,4351,R005056
7307,4352,R005057
7308,4353,R005058
7309,4354,R005058
7310,4355,R005059
7311,4355,R005060
7312,4355,R005061
7313,4356,R005062
7314,4356,R005063
7315,4357,R005064
7316,4358,R005065
7317,4359,R005066
7318,4359,R005067
7319,4360,R005065
7320,4361,R005068
7321,4362,R005068
7322,4362,R005069
7323,4362,R001634
7324,4362,R005070
7325,4363,R005071
7326,4364,R005072
7327,4365,R005073
7328,4366,R004737
7329,4367,R002085
7330,4368,R005074
7331,4368,R005075
7332,4369,R005076
7333,4369,R005077
7334,4370,R005078
7335,4371,R005078
7336,4371,R005079
7337,4371,R005080
7338,4372,R005081
7339,4373,R005082
7340,4374,R005083
7341,4375,R005083
7342,4376,R005003
7343,4376,R005084
7344,4377,R005085
7345,4377,R005086
7346,4378,R005087
7347,4378,R004591
7348,4379,R005087
7349,4379,R005088
7350,4380,R005089
7351,4381,R002086
7352,4381,R005090
7353,4382,R000841
7354,4382,R005091
7355,4383,R005092
7356,4383,R005093
7357,4383,R005094
7358,4384,R005095
7359,4385,R005096
7360,4386,R005097
7361,4387,R005097
7362,4388,R005097
7363,4388,R005098
7364,4388,R005099
7365,4388,R005100
7366,4389,R005097
7367,4389,R005101
7368,4390,R005097
7369,4391,R004354
7370,4391,R005102
7371,4391,R004355
7372,4392,R005103
7373,4392,R005104
7374,4393,R005105
7375,4394,R005106
7376,4395,R000907
7377,4395,R005107
7378,4396,R005108
7379,4396,R002491
7380,4397,R005109
7381,4398,R005110
7382,4399,R005109
7383,4399,R005111
7384,4399,R005112
7385,4400,R005113
7386,4401,R001505
7387,4402,R005114
7388,4403,R005115
7389,4403,R005116
7390,4403,R005117
7391,4404,R005118
7392,4404,R005119
7393,4405,R005120
7394,4406,R005121
7395,4406,R005122
7396,4407,R005123
7397,4407,R005124
7398,4407,R004082
7399,4408,R005125
7400,4408,R005126
7401,4408,R005127
7402,4408,R005128
7403,4408,R005129
7404,4409,R005130
7405,4409,R005131
7406,4409,R005132
7407,4410,R005133
7408,4411,R005130
7409,4412,R005134
7410,4412,R005135
7411,4413,R005136
7412,4414,R005136
7413,4415,R005137
7414,4416,R005138
7415,4417,R005139
7416,4417,R005140
7417,4418,R005141
7418,4418,R005142
7419,4419,R005143
7420,4420,R005144
7421,4421,R005145
7422,4422,R005145
7423,4423,R005145
7424,4424,R004414
7425,4424,R005146
7426,4425,R004414
7427,4426,R004605
7428,4426,R005147
7429,4426,R005148
7430,4427,R005149
7431,4427,R005150
7432,4428,R005151
7433,4429,R005152
7434,4429,R005153
7435,4429,R003860
7436,4430,R005154
7437,4430,R002551
7438,4431,R004949
7439,4431,R002241
7440,4432,R005102
7441,4433,R005155
7442,4433,R005156
7443,4434,R005157
7444,4435,R005158
7445,4435,R005159
7446,4436,R005160
7447,4437,R005161
7448,4438,R005162
7449,4439,R005163
7450,4440,R005164
7451,4440,R005165
7452,4440,R004196
7453,4441,R005166
7454,4441,R005148
7455,4442,R005167
7456,4443,R005167
7457,4444,R005168
7458,4445,R001952
7459,4446,R005169
7460,4447,R005169
7461,4448,R005169
7462,4448,R005170
7463,4448,R005171
7464,4449,R005172
7465,4450,R005172
7466,4451,R005173
7467,4452,R005173
7468,4453,R004799
7469,4454,R005174
7470,4455,R002167
7471,4455,R005175
7472,4455,R005176
7473,4456,R002000
7474,4457,R005177
7475,4457,R005178
7476,4458,R005179
7477,4459,R005180
7478,4460,R005181
7479,4460,R005182
7480,4460,R005183
7481,4461,R005184
7482,4461,R005185
7483,4461,R005186
7484,4462,R005187
7485,4462,R005188
7486,4463,R005189
7487,4463,R005190
7488,4463,R003884
7489,4464,R004636
7490,4465,R004636
7491,4466,R005159
7492,4467,R005191
7493,4467,R005192
7494,4468,R005193
7495,4468,R005194
7496,4468,R005195
7497,4469,R001504
7498,4470,R005196
7499,4471,R005197
7500,4472,R005198
7501,4472,R000077
7502,4472,R003681
7503,4473,R005198
7504,4474,R005198
7505,4475,R002963
7506,4475,R005199
7507,4476,R005200
7508,4477,R005201
7509,4477,R005116
7510,4477,R005202
7511,4478,R005203
7512,4479,R005203
7513,4479,R000899
7514,4480,R005203
7515,4480,R005204
7516,4481,R005172
7517,4481,R005205
7518,4481,R005206
7519,4482,R005207
7520,4482,R005208
7521,4483,R005209
7522,4484,R005210
7523,4485,R005211
7524,4485,R002638
7525,4486,R000663
7526,4487,R005037
7527,4487,R005212
7528,4487,R005213
7529,4488,R005214
7530,4489,R005215
7531,4490,R005216
7532,4490,R005217
7533,4490,R005218
7534,4491,R005219
7535,4492,R005220
7536,4493,R005221
7537,4494,R005222
7538,4495,R005223
7539,4496,R005224
7540,4497,R005225
7541,4498,R005226
7542,4499,R005226
7543,4499,R005227
7544,4500,R005228
7545,4501,R005229
7546,4502,R005230
7547,4503,R005231
7548,4504,R005232
7549,4505,R005233
7550,4506,R005234
7551,4507,R005235
7552,4508,R005236
7553,4509,R000830
7554,4509,R005237
7555,4509,R005238
7556,4510,R005239
7557,4511,R005240
7558,4512,R005241
7559,4513,R005242
7560,4514,R005243
7561,4515,R005244
7562,4515,R005245
7563,4516,R005246
7564,4516,R002789
7565,4517,R005247
7566,4517,R005248
7567,4517,R004505
7568,4517,R005249
7569,4517,R005250
7570,4518,R005251
7571,4519,R005252
7572,4520,R005253
7573,4521,R003070
7574,4522,R005254
7575,4523,R005254
7576,4523,R005255
7577,4524,R005254
7578,4524,R005256
7579,4525,R005254
7580,4526,R005257
7581,4527,R005258
7582,4528,R005259
7583,4529,R005260
7584,4530,R005261
7585,4530,R002723
7586,4531,R005261
7587,4532,R005262
7588,4533,R005263
7589,4534,R005264
7590,4535,R005265
7591,4536,R005266
7592,4537,R005267
7593,4538,R005268
7594,4539,R005269
7595,4540,R005270
7596,4540,R004020
7597,4541,R005271
7598,4541,R005272
7599,4542,R005273
7600,4542,R002151
7601,4543,R005274
7602,4543,R005275
7603,4544,R005276
7604,4545,R005277
7605,4546,R005278
7606,4547,R005279
7607,4548,R002543
7608,4549,R005280
7609,4549,R005281
7610,4549,R005282
7611,4550,R005283
