ArrestSurrenderID,CaseMasterID,AccusedMasterID,ArrestType,ArrestDate,ArrestTime,ArrestPlace,ArrestingOfficerID,RemandDate,BailFlag
1296,1251,2099,Arrest,2022-12-10,19:39,the vegetable market,1858,2022-12-11,Y
1297,1253,2101,Arrest,2026-02-17,18:57,the highway toll gate,285,2026-02-18,Y
1298,1254,2104,Arrest,2026-05-09,16:41,his residence,285,2026-05-10,Y
1299,1254,2105,Surrender,2026-04-27,07:29,the highway toll gate,285,2026-04-28,Y
1300,1255,2108,Arrest,2025-12-09,07:37,the railway station,256,2025-12-10,N
1301,1256,2109,Surrender,2025-07-06,12:43,his residence,1306,2025-07-07,N
1302,1258,2111,Arrest,2026-03-22,14:11,the bus stand,1306,2026-03-23,N
1303,1258,2112,Arrest,2026-04-12,08:52,the bus stand,1311,2026-04-13,N
1304,1258,2113,Arrest,2026-03-21,05:13,the railway station,1310,2026-03-22,Y
1305,1259,2114,Arrest,2024-09-25,09:22,a lodge in the town,1306,2024-09-26,Y
1306,1260,2115,Surrender,2025-10-27,18:58,the bus stand,1306,2025-10-28,Y
1307,1260,2116,Arrest,2025-11-10,15:59,the village outskirts,1307,2025-11-11,Y
1308,1260,2119,Arrest,2025-10-24,19:33,a lodge in the town,1310,2025-10-25,N
1309,1261,2120,Arrest,2024-12-25,12:06,the highway toll gate,1309,2024-12-26,Y
1310,1261,2121,Arrest,2024-12-19,05:55,the taluk border check post,1310,2024-12-20,N
1311,1261,2122,Arrest,2024-12-24,22:49,the railway station,1304,2024-12-25,N
1312,1262,2123,Arrest,2025-04-04,10:13,the highway toll gate,1309,2025-04-05,N
1313,1263,2124,Arrest,2026-02-07,04:43,the bus stand,1309,2026-02-08,N
1314,1263,2126,Arrest,2026-01-28,10:17,the bus stand,1307,2026-01-29,Y
1315,1264,2127,Arrest,2025-10-16,00:47,the railway station,287,2025-10-17,N
1316,1267,2130,Arrest,2026-05-02,12:42,the railway station,442,2026-05-03,N
1317,1269,2133,Arrest,2024-08-16,11:36,the vegetable market,278,2024-08-17,N
1318,1270,2137,Arrest,2024-10-12,22:08,the taluk border check post,274,2024-10-13,Y
1319,1271,2138,Arrest,2024-10-01,16:34,a lodge in the town,273,2024-10-02,Y
1320,1272,2139,Arrest,2024-05-26,09:39,the highway toll gate,275,2024-05-27,Y
1321,1273,2141,Surrender,2024-07-03,11:50,the vegetable market,2418,2024-07-04,N
1322,1273,2142,Arrest,2024-07-03,18:04,the village outskirts,2422,2024-07-04,Y
1323,1275,2144,Arrest,2024-07-17,21:09,the highway toll gate,275,2024-07-18,Y
1324,1276,2145,Arrest,2024-08-26,20:24,his residence,276,2024-08-27,N
1325,1276,2146,Arrest,2024-09-15,02:12,the village outskirts,277,2024-09-16,N
1326,1277,2147,Arrest,2024-10-07,19:05,his residence,278,2024-10-08,Y
1327,1278,2148,Surrender,2024-06-03,03:00,his residence,278,2024-06-04,N
1328,1279,2149,Arrest,2024-07-01,18:09,his residence,131,2024-07-02,N
1329,1282,2152,Arrest,2024-09-07,03:31,the bus stand,278,2024-09-08,N
1330,1283,2153,Arrest,2024-09-29,16:13,the vegetable market,278,2024-09-30,Y
1331,1283,2154,Arrest,2024-10-28,23:02,the highway toll gate,278,2024-10-29,N
1332,1284,2156,Arrest,2023-01-26,15:31,the railway station,2101,2023-01-27,N
1333,1286,2159,Arrest,2022-06-30,00:24,the vegetable market,2040,2022-07-01,Y
1334,1287,2161,Surrender,2024-11-08,04:54,a lodge in the town,866,2024-11-09,N
1335,1288,2162,Arrest,2024-01-13,02:32,the vegetable market,1776,2024-01-14,Y
1336,1288,2163,Arrest,2024-01-13,08:11,the taluk border check post,1777,2024-01-14,Y
1337,1288,2164,Arrest,2023-12-14,18:34,the railway station,1778,2023-12-15,N
1338,1289,2165,Surrender,2023-09-21,17:08,the bus stand,2042,2023-09-22,N
1339,1291,2168,Arrest,2023-12-04,10:59,the vegetable market,292,2023-12-05,Y
1340,1292,2169,Arrest,2026-03-27,15:28,his residence,325,2026-03-28,N
1341,1294,2171,Arrest,2024-03-02,02:48,his residence,325,2024-03-03,N
1342,1295,2174,Arrest,2025-02-15,14:17,the bus stand,325,2025-02-16,N
1343,1295,2175,Arrest,2025-02-17,22:54,the railway station,331,2025-02-18,Y
1344,1295,2176,Arrest,2025-02-26,05:33,the railway station,325,2025-02-27,N
1345,1295,2177,Arrest,2025-02-01,11:41,a lodge in the town,329,2025-02-02,Y
1346,1295,2178,Arrest,2025-02-15,04:33,his residence,325,2025-02-16,Y
1347,1296,2179,Arrest,2026-07-15,19:12,the village outskirts,102,2026-07-16,Y
1348,1298,2182,Arrest,2022-03-29,05:15,the railway station,334,2022-03-30,N
1349,1300,2185,Arrest,2024-05-16,22:52,the village outskirts,260,2024-05-17,Y
1350,1301,2186,Arrest,2023-05-15,21:22,the highway toll gate,1869,2023-05-16,Y
1351,1302,2187,Arrest,2024-04-04,07:18,the village outskirts,1869,2024-04-05,Y
1352,1303,2189,Arrest,2024-10-20,01:10,the taluk border check post,1777,2024-10-21,N
1353,1305,2192,Surrender,2024-07-29,17:14,the bus stand,1779,2024-07-30,N
1354,1305,2193,Arrest,2024-06-29,12:47,the vegetable market,1776,2024-06-30,N
1355,1305,2194,Arrest,2024-08-02,22:40,the bus stand,1779,2024-08-03,Y
1356,1305,2195,Arrest,2024-06-26,21:48,the village outskirts,1778,2024-06-27,Y
1357,1306,2196,Arrest,2024-07-29,04:25,the taluk border check post,1775,2024-07-30,Y
1358,1308,2198,Arrest,2024-07-11,21:06,a lodge in the town,952,2024-07-12,Y
1359,1309,2199,Arrest,2024-09-04,16:40,the taluk border check post,954,2024-09-05,Y
1360,1313,2205,Arrest,2025-04-21,04:43,the village outskirts,954,2025-04-22,Y
1361,1314,2206,Arrest,2024-10-28,14:16,the village outskirts,952,2024-10-29,Y
1362,1315,2208,Arrest,2025-02-04,10:04,his residence,952,2025-02-05,N
1363,1316,2209,Arrest,2022-09-05,06:30,the taluk border check post,289,2022-09-06,Y
1364,1316,2210,Arrest,2022-08-26,20:42,the bus stand,293,2022-08-27,Y
1365,1317,2213,Arrest,2025-05-29,20:30,a lodge in the town,955,2025-05-30,Y
1366,1318,2214,Arrest,2024-09-02,13:18,the railway station,955,2024-09-03,Y
1367,1318,2215,Arrest,2024-08-21,01:35,the bus stand,955,2024-08-22,Y
1368,1318,2216,Arrest,2024-09-20,12:27,the railway station,950,2024-09-21,Y
1369,1319,2218,Arrest,2025-11-02,04:22,the taluk border check post,243,2025-11-03,N
1370,1321,2220,Surrender,2022-04-02,04:53,his residence,1974,2022-04-03,N
1371,1321,2221,Surrender,2022-03-27,15:18,the highway toll gate,1979,2022-03-28,Y
1372,1321,2222,Arrest,2022-04-12,07:15,the bus stand,1983,2022-04-13,Y
1373,1322,2224,Surrender,2024-08-22,12:11,a lodge in the town,537,2024-08-23,Y
1374,1322,2226,Arrest,2024-08-26,00:18,his residence,533,2024-08-27,Y
1375,1323,2227,Surrender,2024-11-13,19:44,his residence,810,2024-11-14,N
1376,1324,2229,Arrest,2025-11-03,06:05,the bus stand,269,2025-11-04,Y
1377,1324,2231,Arrest,2025-10-27,01:15,the vegetable market,271,2025-10-28,N
1378,1325,2233,Arrest,2026-05-08,13:18,a lodge in the town,2497,2026-05-09,Y
1379,1325,2234,Surrender,2026-04-02,16:19,the vegetable market,2496,2026-04-03,Y
1380,1326,2236,Arrest,2023-04-14,22:29,the highway toll gate,1745,2023-04-15,N
1381,1327,2237,Arrest,2024-08-09,07:17,his residence,2018,2024-08-10,N
1382,1329,2240,Arrest,2024-10-24,21:36,the village outskirts,284,2024-10-25,N
1383,1329,2242,Arrest,2024-11-09,17:59,the vegetable market,287,2024-11-10,Y
1384,1330,2243,Arrest,2024-06-29,17:34,the railway station,286,2024-06-30,Y
1385,1331,2245,Surrender,2025-04-08,14:16,his residence,284,2025-04-09,Y
1386,1335,2249,Arrest,2025-05-05,01:42,the taluk border check post,284,2025-05-06,Y
1387,1336,2250,Surrender,2026-01-12,00:23,the village outskirts,995,2026-01-13,N
1388,1337,2251,Arrest,2026-05-12,10:43,the highway toll gate,1827,2026-05-13,N
1389,1337,2253,Surrender,2026-06-08,18:28,the bus stand,1827,2026-06-09,Y
1390,1339,2255,Surrender,2024-03-27,20:06,his residence,188,2024-03-28,N
1391,1339,2258,Arrest,2024-03-12,09:26,a lodge in the town,186,2024-03-13,N
1392,1340,2260,Arrest,2024-04-21,09:02,a lodge in the town,182,2024-04-22,Y
1393,1341,2261,Arrest,2025-12-02,16:29,the taluk border check post,186,2025-12-03,Y
1394,1342,2263,Surrender,2025-09-03,21:55,his residence,1333,2025-09-04,N
1395,1344,2265,Arrest,2025-09-07,17:29,the vegetable market,1331,2025-09-08,Y
1396,1344,2266,Surrender,2025-08-23,18:47,the vegetable market,1334,2025-08-24,Y
1397,1344,2267,Surrender,2025-09-10,02:37,the highway toll gate,1329,2025-09-11,Y
1398,1345,2269,Arrest,2026-04-11,15:29,a lodge in the town,1332,2026-04-12,Y
1399,1349,2273,Surrender,2025-03-15,06:29,his residence,2492,2025-03-16,N
1400,1349,2274,Arrest,2025-04-06,17:19,a lodge in the town,2497,2025-04-07,Y
1401,1350,2275,Arrest,2025-02-24,01:22,his residence,1329,2025-02-25,Y
1402,1351,2276,Arrest,2024-12-13,23:40,the railway station,2494,2024-12-14,N
1403,1352,2277,Arrest,2024-03-26,02:23,the highway toll gate,2494,2024-03-27,Y
1404,1354,2279,Arrest,2025-11-10,01:37,his residence,2494,2025-11-11,Y
1405,1354,2280,Arrest,2025-11-20,17:30,the highway toll gate,2497,2025-11-21,N
1406,1356,2283,Surrender,2024-03-29,04:42,the taluk border check post,1505,2024-03-30,N
1407,1356,2284,Arrest,2024-04-15,21:03,his residence,1502,2024-04-16,N
1408,1358,2288,Arrest,2022-07-05,03:55,the taluk border check post,166,2022-07-06,N
1409,1358,2289,Arrest,2022-06-06,11:20,the bus stand,168,2022-06-07,N
1410,1360,2291,Arrest,2026-01-28,18:15,the railway station,247,2026-01-29,N
1411,1360,2292,Arrest,2026-02-25,06:33,the highway toll gate,248,2026-02-26,N
1412,1361,2293,Arrest,2025-10-17,00:07,the highway toll gate,1324,2025-10-18,Y
1413,1363,2295,Arrest,2025-02-24,13:56,the bus stand,279,2025-02-25,N
1414,1364,2297,Arrest,2026-01-30,14:31,the highway toll gate,1120,2026-01-31,Y
1415,1365,2298,Arrest,2026-01-02,16:56,the village outskirts,1116,2026-01-03,N
1416,1367,2300,Surrender,2025-10-15,14:17,a lodge in the town,1116,2025-10-16,N
1417,1368,2301,Arrest,2025-12-16,08:24,the vegetable market,1115,2025-12-17,Y
1418,1369,2302,Surrender,2025-11-04,10:21,the highway toll gate,1120,2025-11-05,Y
1419,1370,2303,Arrest,2025-10-29,21:04,the taluk border check post,1120,2025-10-30,Y
1420,1370,2304,Arrest,2025-11-14,17:20,the highway toll gate,1115,2025-11-15,Y
1421,1370,2305,Arrest,2025-11-10,08:06,the taluk border check post,1113,2025-11-11,Y
1422,1371,2307,Arrest,2026-06-12,11:36,the taluk border check post,185,2026-06-13,N
1423,1372,2309,Arrest,2025-07-03,08:37,a lodge in the town,188,2025-07-04,Y
1424,1373,2310,Arrest,2025-07-08,13:12,the taluk border check post,182,2025-07-09,Y
1425,1374,2311,Arrest,2025-07-22,15:31,the highway toll gate,182,2025-07-23,N
1426,1374,2312,Arrest,2025-06-17,10:26,the highway toll gate,182,2025-06-18,N
1427,1374,2313,Arrest,2025-06-15,04:41,the railway station,187,2025-06-16,N
1428,1375,2314,Arrest,2025-11-23,17:57,the vegetable market,861,2025-11-24,Y
1429,1376,2315,Arrest,2026-05-15,01:08,his residence,865,2026-05-16,N
1430,1377,2316,Surrender,2026-05-06,07:18,his residence,868,2026-05-07,Y
1431,1378,2317,Arrest,2026-01-10,18:51,his residence,868,2026-01-11,N
1432,1379,2318,Arrest,2023-02-10,02:31,the vegetable market,166,2023-02-11,Y
1433,1379,2319,Arrest,2023-01-20,12:36,the bus stand,169,2023-01-21,Y
1434,1381,2322,Surrender,2025-10-22,02:16,the railway station,445,2025-10-23,Y
1435,1382,2324,Surrender,2025-05-08,12:46,the highway toll gate,1779,2025-05-09,N
1436,1382,2326,Arrest,2025-05-18,08:00,the highway toll gate,1775,2025-05-19,Y
1437,1382,2327,Arrest,2025-04-17,00:34,the bus stand,1775,2025-04-18,N
1438,1383,2328,Arrest,2025-03-04,16:43,the village outskirts,1779,2025-03-05,N
1439,1383,2329,Arrest,2025-04-04,19:09,the bus stand,1776,2025-04-05,N
1440,1385,2332,Surrender,2026-01-12,22:53,his residence,1793,2026-01-13,N
1441,1385,2333,Surrender,2025-12-18,12:48,the vegetable market,1787,2025-12-19,N
1442,1386,2335,Arrest,2025-07-11,15:32,the bus stand,1776,2025-07-12,Y
1443,1387,2336,Arrest,2023-01-28,16:24,the taluk border check post,762,2023-01-29,Y
1444,1388,2337,Arrest,2024-08-15,09:10,the railway station,962,2024-08-16,N
1445,1391,2340,Arrest,2025-12-26,07:39,a lodge in the town,125,2025-12-27,Y
1446,1392,2342,Surrender,2024-01-18,10:33,the railway station,261,2024-01-19,Y
1447,1395,2345,Surrender,2025-06-12,15:44,the railway station,1779,2025-06-13,Y
1448,1395,2346,Arrest,2025-06-05,06:55,the village outskirts,1775,2025-06-06,N
1449,1395,2347,Arrest,2025-05-22,15:36,the taluk border check post,1775,2025-05-23,Y
1450,1396,2348,Arrest,2025-04-28,11:13,the highway toll gate,2277,2025-04-29,N
1451,1397,2349,Arrest,2025-04-24,16:28,the railway station,1779,2025-04-25,N
1452,1397,2350,Arrest,2025-05-16,11:03,the highway toll gate,1776,2025-05-17,Y
1453,1398,2351,Arrest,2025-04-26,06:11,the highway toll gate,1779,2025-04-27,N
1454,1399,2354,Arrest,2022-03-25,23:24,the village outskirts,265,2022-03-26,Y
1455,1400,2355,Surrender,2023-05-03,19:09,the bus stand,265,2023-05-04,Y
1456,1401,2356,Arrest,2022-12-17,12:18,the highway toll gate,2270,2022-12-18,N
1457,1402,2357,Surrender,2022-03-05,21:28,a lodge in the town,256,2022-03-06,Y
1458,1402,2358,Arrest,2022-02-01,21:06,his residence,253,2022-02-02,N
1459,1403,2359,Arrest,2024-09-05,18:50,the railway station,1345,2024-09-06,N
1460,1404,2361,Surrender,2023-03-07,01:13,the bus stand,1280,2023-03-08,N
1461,1404,2362,Arrest,2023-03-12,15:46,his residence,1278,2023-03-13,Y
1462,1405,2365,Arrest,2023-03-31,17:56,the village outskirts,1278,2023-04-01,N
1463,1406,2366,Arrest,2025-07-21,15:39,the bus stand,2153,2025-07-22,N
1464,1406,2367,Arrest,2025-08-13,01:45,a lodge in the town,2158,2025-08-14,Y
1465,1406,2368,Arrest,2025-08-14,15:00,the bus stand,2154,2025-08-15,N
1466,1408,2371,Arrest,2026-01-17,00:26,the bus stand,1872,2026-01-18,N
1467,1410,2374,Surrender,2025-08-11,21:10,the railway station,1872,2025-08-12,N
1468,1411,2377,Arrest,2026-04-23,07:39,the highway toll gate,1867,2026-04-24,Y
1469,1411,2378,Surrender,2026-04-09,20:26,the vegetable market,1869,2026-04-10,Y
1470,1411,2379,Arrest,2026-04-11,14:51,the village outskirts,1869,2026-04-12,N
1471,1412,2380,Arrest,2025-06-19,01:38,the railway station,2326,2025-06-20,Y
1472,1413,2382,Arrest,2022-01-30,05:01,the bus stand,1467,2022-01-31,Y
1473,1413,2384,Arrest,2022-02-06,00:29,the vegetable market,1466,2022-02-07,Y
1474,1414,2385,Arrest,2026-04-06,11:01,the vegetable market,2326,2026-04-07,N
1475,1414,2386,Arrest,2026-03-13,12:02,the vegetable market,2331,2026-03-14,N
1476,1414,2387,Arrest,2026-03-02,10:07,the village outskirts,2326,2026-03-03,Y
1477,1414,2388,Arrest,2026-03-30,02:25,the bus stand,2327,2026-03-31,Y
1478,1417,2392,Arrest,2025-12-28,11:15,his residence,2330,2025-12-29,N
1479,1418,2393,Arrest,2022-01-26,15:20,the bus stand,1465,2022-01-27,Y
1480,1418,2394,Arrest,2022-03-03,03:00,the village outskirts,1467,2022-03-04,Y
1481,1419,2395,Surrender,2026-02-04,11:43,the village outskirts,2326,2026-02-05,Y
1482,1420,2396,Arrest,2026-03-21,15:23,the vegetable market,2326,2026-03-22,N
1483,1422,2398,Arrest,2024-02-12,02:13,the vegetable market,243,2024-02-13,Y
1484,1423,2400,Arrest,2021-11-18,05:19,the vegetable market,1467,2021-11-19,N
1485,1424,2401,Arrest,2021-12-23,13:31,the vegetable market,1467,2021-12-24,Y
1486,1424,2402,Arrest,2021-12-22,11:02,the taluk border check post,1466,2021-12-23,N
1487,1424,2404,Arrest,2021-11-20,22:30,the railway station,1463,2021-11-21,N
1488,1425,2405,Arrest,2021-11-11,02:08,the highway toll gate,1467,2021-11-12,Y
1489,1427,2407,Arrest,2021-09-29,12:26,the railway station,1467,2021-09-30,Y
1490,1428,2408,Arrest,2024-05-12,13:36,the highway toll gate,243,2024-05-13,Y
1491,1429,2409,Arrest,2024-01-09,11:31,the vegetable market,243,2024-01-10,N
1492,1430,2410,Arrest,2024-08-08,20:43,the taluk border check post,247,2024-08-09,Y
1493,1431,2411,Arrest,2024-09-17,23:12,the vegetable market,247,2024-09-18,Y
1494,1432,2412,Arrest,2024-08-29,20:45,the vegetable market,244,2024-08-30,N
1495,1433,2413,Arrest,2025-04-03,05:44,a lodge in the town,942,2025-04-04,Y
1496,1433,2414,Arrest,2025-03-12,20:51,a lodge in the town,940,2025-03-13,Y
1497,1436,2418,Arrest,2026-05-18,18:01,the bus stand,277,2026-05-19,N
1498,1436,2419,Surrender,2026-05-20,22:06,the vegetable market,281,2026-05-21,N
1499,1437,2421,Arrest,2026-03-15,00:27,a lodge in the town,276,2026-03-16,Y
1500,1437,2422,Arrest,2026-03-27,00:25,the taluk border check post,278,2026-03-28,N
1501,1438,2424,Surrender,2025-04-22,09:21,a lodge in the town,1167,2025-04-23,N
1502,1439,2426,Arrest,2025-05-29,09:49,the highway toll gate,357,2025-05-30,Y
1503,1439,2427,Arrest,2025-06-06,19:20,the village outskirts,352,2025-06-07,Y
1504,1440,2428,Arrest,2026-01-19,09:25,the taluk border check post,990,2026-01-20,N
1505,1441,2429,Arrest,2026-07-12,10:25,the taluk border check post,1343,2026-07-13,Y
1506,1442,2430,Arrest,2025-10-23,19:53,the village outskirts,2489,2025-10-24,N
1507,1443,2431,Arrest,2025-07-12,04:45,the village outskirts,2489,2025-07-13,N
1508,1444,2433,Arrest,2026-06-30,19:03,the vegetable market,2487,2026-07-01,Y
1509,1446,2435,Arrest,2024-08-28,23:32,the highway toll gate,1785,2024-08-29,Y
1510,1449,2439,Surrender,2025-07-14,12:25,the railway station,2487,2025-07-15,Y
1511,1449,2440,Arrest,2025-06-29,17:53,the highway toll gate,2488,2025-06-30,Y
1512,1450,2441,Arrest,2026-03-21,18:42,the village outskirts,2491,2026-03-22,N
1513,1451,2443,Arrest,2024-12-31,03:53,the highway toll gate,2491,2025-01-01,N
1514,1452,2445,Arrest,2026-05-09,16:55,the highway toll gate,967,2026-05-10,Y
1515,1454,2447,Arrest,2026-06-29,22:25,the highway toll gate,207,2026-06-30,Y
1516,1457,2450,Arrest,2026-02-24,01:02,the bus stand,1873,2026-02-25,Y
1517,1457,2451,Arrest,2026-02-12,11:49,a lodge in the town,1875,2026-02-13,N
1518,1457,2452,Arrest,2026-02-21,10:14,the vegetable market,1875,2026-02-22,N
1519,1458,2453,Arrest,2026-06-24,19:11,the highway toll gate,1873,2026-06-25,Y
1520,1459,2454,Arrest,2024-11-27,09:39,the taluk border check post,283,2024-11-28,N
1521,1460,2456,Arrest,2025-08-11,18:03,the vegetable market,282,2025-08-12,Y
1522,1461,2457,Arrest,2025-04-02,18:27,the highway toll gate,1784,2025-04-03,N
1523,1462,2458,Arrest,2025-02-27,09:31,the bus stand,282,2025-02-28,N
1524,1463,2459,Surrender,2025-08-08,06:40,the vegetable market,282,2025-08-09,Y
1525,1464,2461,Arrest,2024-05-03,06:26,the village outskirts,287,2024-05-04,N
1526,1466,2464,Arrest,2024-12-24,23:57,his residence,286,2024-12-25,Y
1527,1466,2466,Surrender,2024-12-23,14:20,the village outskirts,282,2024-12-24,Y
1528,1468,2468,Arrest,2025-09-08,20:57,the taluk border check post,287,2025-09-09,Y
1529,1468,2469,Arrest,2025-09-13,14:15,the taluk border check post,287,2025-09-14,N
1530,1468,2470,Arrest,2025-09-11,19:22,the highway toll gate,284,2025-09-12,N
1531,1469,2471,Arrest,2023-03-17,08:49,the bus stand,1411,2023-03-18,Y
1532,1470,2473,Arrest,2025-05-25,22:09,the highway toll gate,1609,2025-05-26,Y
1533,1470,2474,Arrest,2025-05-11,01:30,his residence,1611,2025-05-12,N
1534,1471,2475,Arrest,2022-05-14,06:37,the vegetable market,834,2022-05-15,Y
1535,1471,2476,Arrest,2022-05-02,08:19,the railway station,833,2022-05-03,N
1536,1472,2477,Arrest,2021-12-09,11:37,the bus stand,834,2021-12-10,Y
1537,1473,2479,Arrest,2021-12-22,07:30,the highway toll gate,834,2021-12-23,Y
1538,1474,2480,Arrest,2025-05-01,20:10,the bus stand,880,2025-05-02,N
1539,1474,2481,Arrest,2025-04-11,10:47,the vegetable market,877,2025-04-12,N
1540,1474,2483,Arrest,2025-04-22,08:52,his residence,876,2025-04-23,Y
1541,1475,2484,Arrest,2025-10-11,16:00,the bus stand,1394,2025-10-12,N
1542,1476,2485,Arrest,2024-11-09,03:11,the highway toll gate,1386,2024-11-10,Y
1543,1477,2488,Arrest,2025-06-02,12:33,the village outskirts,1250,2025-06-03,N
1544,1478,2490,Arrest,2025-02-22,07:59,a lodge in the town,277,2025-02-23,Y
1545,1479,2491,Arrest,2025-11-24,15:20,the village outskirts,937,2025-11-25,Y
1546,1479,2492,Arrest,2025-12-01,08:37,the village outskirts,939,2025-12-02,Y
1547,1480,2493,Arrest,2022-10-08,00:53,the highway toll gate,277,2022-10-09,Y
1548,1480,2494,Arrest,2022-10-16,23:08,the highway toll gate,278,2022-10-17,Y
1549,1481,2496,Arrest,2024-06-23,14:07,the bus stand,277,2024-06-24,Y
1550,1482,2497,Arrest,2022-06-16,02:43,the vegetable market,287,2022-06-17,N
1551,1483,2499,Arrest,2022-07-01,13:48,his residence,2291,2022-07-02,N
1552,1485,2502,Surrender,2026-06-05,13:24,the highway toll gate,288,2026-06-06,N
1553,1485,2504,Arrest,2026-06-27,02:08,his residence,296,2026-06-28,Y
1554,1486,2505,Arrest,2026-01-15,11:17,the taluk border check post,2056,2026-01-16,N
1555,1488,2507,Arrest,2026-02-22,04:57,his residence,2056,2026-02-23,N
1556,1489,2508,Arrest,2024-08-01,07:23,the railway station,288,2024-08-02,Y
1557,1489,2509,Arrest,2024-08-17,09:23,the vegetable market,291,2024-08-18,N
1558,1489,2510,Arrest,2024-07-23,16:09,the village outskirts,290,2024-07-24,N
1559,1490,2511,Arrest,2024-06-22,12:32,the highway toll gate,1743,2024-06-23,N
1560,1491,2514,Arrest,2023-02-21,22:29,the highway toll gate,1748,2023-02-22,Y
1561,1492,2515,Arrest,2024-08-20,20:17,the vegetable market,1750,2024-08-21,N
1562,1493,2517,Arrest,2023-03-20,16:46,the vegetable market,1745,2023-03-21,N
